'Wednesday','July','13','2016','17:35:00','34.2','0.5','1.0','23.0','1.9','23.0','7.8','1.6','16.4','3.6','26.6','738','102','NA','75','14','0.0','2.3','175'
'Wednesday','July','13','2016','17:55:00','38.6','0.2','1.1','36.1','5.7','39.9','7.2','0.7','NA','1.4','26.0','738','102','NA','76','18','0.1','2.3','36'
'Wednesday','July','13','2016','18:05:00','38.2','0.2','1.3','45.3','5.4','47.8','6.9','0.7','16.2','1.4','26.2','738','41','NA','76','18','0.0','1.0','68'
'Wednesday','July','13','2016','18:15:00','40.6','0.2','1.3','45.9','4.9','47.5','7.9','1.2','11.7','1.6','26.2','738','41','NA','76','20','0.0','0.6','118'
'Wednesday','July','13','2016','18:35:00','49.0','0.8','1.6','74.3','15.3','87.1','9.0','1.1','7.2','3.7','26.6','738','41','NA','76','23','0.0','0.5','138'
'Wednesday','July','13','2016','18:55:00','47.7','0.7','1.7','74.5','11.2','81.6','8.6','1.5','6.6','3.2','26.7','738','41','NA','76','23','0.0','0.4','87'
'Wednesday','July','13','2016','19:05:00','44.2','0.7','1.6','67.5','4.9','66.8','8.5','1.6','9.4','3.2','26.7','738','31','NA','76','17','0.0','0.5','180'
'Wednesday','July','13','2016','19:25:00','42.8','0.6','1.7','70.9','9.8','76.5','8.3','2.1','7.2','3.5','26.7','738','31','NA','75','10','0.0','0.8','151'
'Wednesday','July','13','2016','19:45:00','40.8','0.5','2.8','96.4','47.9','151.3','8.9','2.5','7.3','3.5','27.0','738','31','NA','74','9','0.0','0.8','96'
'Wednesday','July','13','2016','19:45:00','40.8','0.5','2.8','96.4','47.9','151.3','8.9','2.5','7.3','3.5','27.4','738','31','NA','72','9','0.0','0.4','139'
'Wednesday','July','13','2016','20:05:00','32.6','0.5','3.1','102.7','82.7','204.4','8.9','2.4','11.1','3.0','27.5','738','64','NA','72','9','0.0','0.6','86'
'Wednesday','July','13','2016','20:35:00','42.7','0.8','2.6','100.1','45.3','151.1','8.2','3.6','8.9','7.4','27.4','738','64','NA','73','9','0.0','0.3','203'
'Wednesday','July','13','2016','20:35:00','42.7','0.8','2.6','100.1','45.3','151.1','8.2','3.6','8.9','7.4','27.2','738','64','NA','74','9','0.0','0.3','202'
'Wednesday','July','13','2016','20:55:00','36.6','0.8','2.8','100.5','70.1','185.3','10.2','3.6','13.1','7.7','27.4','738','64','NA','74','8','0.0','0.3','174'
'Wednesday','July','13','2016','21:05:00','35.9','0.8','3.0','101.1','71.4','187.6','10.2','3.7','10.2','7.7','27.5','738','193','21','74','8','0.0','0.3','139'
'Wednesday','July','13','2016','21:20:00','34.4','0.8','3.3','98.8','80.9','198.6','11.0','4.0','8.1','8.2','27.6','738','193','21','72','9','0.0','0.4','174'
'Wednesday','July','13','2016','21:35:00','35.8','0.9','3.2','99.2','78.1','195.1','12.0','4.5','10.1','8.8','27.6','738','193','21','72','8','0.0','0.3','195'
'Wednesday','July','13','2016','21:45:00','35.6','1.2','3.1','96.7','76.8','191.0','11.7','5.1','9.0','10.4','27.7','738','193','21','71','9','0.0','0.5','174'
'Wednesday','July','13','2016','22:10:00','33.3','1.7','3.1','94.2','81.7','195.5','11.5','5.9','7.6','13.7','27.8','738','170','24','70','8','0.0','0.4','134'
'Wednesday','July','13','2016','22:10:00','33.3','1.7','3.1','94.2','81.7','195.5','11.5','5.9','7.6','13.7','27.9','738','170','24','70','9','0.0','0.3','175'
'Wednesday','July','13','2016','22:35:00','35.2','1.8','2.9','84.7','99.6','211.6','10.7','5.6','9.0','12.1','27.9','738','170','24','69','9','0.0','0.3','174'
'Wednesday','July','13','2016','22:55:00','33.6','1.4','2.7','88.5','95.1','208.7','14.1','5.3','8.2','10.1','27.7','738','170','24','69','9','0.0','0.3','176'
'Wednesday','July','13','2016','23:05:00','33.9','1.4','2.7','86.6','99.4','213.0','12.2','5.2','5.9','9.8','27.8','738','156','36','70','8','0.0','0.3','171'
'Wednesday','July','13','2016','23:20:00','35.0','1.3','2.7','90.7','113.3','235.5','11.7','4.7','4.9','8.6','27.8','738','156','36','70','9','0.0','0.3','180'
'Wednesday','July','13','2016','23:20:00','35.0','1.3','2.7','90.7','113.3','235.5','11.7','4.7','4.9','8.6','27.8','738','156','36','70','9','0.0','0.3','180'
'Wednesday','July','13','2016','23:45:00','38.6','1.2','2.7','87.4','113.1','232.3','12.3','4.5','9.0','7.2','27.8','738','156','36','71','9','0.0','0.3','196'
'Wednesday','July','13','2016','23:45:00','38.6','1.2','2.7','87.4','113.1','232.3','12.3','4.5','9.0','7.2','27.8','738','156','36','71','9','0.0','0.3','196'
'Thursday','July','14','2016','00:25:00','45.0','1.1','2.0','83.3','48.7','140.8','10.3','3.9','13.7','6.0','27.7','738','147','39','70','9','0.0','0.3','185'
'Thursday','July','14','2016','00:30:00','46.4','1.1','1.9','81.5','39.9','127.1','9.8','3.9','14.1','6.0','27.8','738','147','39','70','9','0.0','0.3','183'
'Thursday','July','14','2016','00:30:00','46.4','1.1','1.9','81.5','39.9','127.1','9.8','3.9','14.1','6.0','27.8','738','147','39','70','9','0.0','0.3','183'
'Thursday','July','14','2016','00:30:00','46.4','1.1','1.9','81.5','39.9','127.1','9.8','3.9','14.1','6.0','27.8','738','147','39','70','9','0.0','0.3','183'
'Thursday','July','14','2016','01:25:00','49.4','0.7','1.5','72.3','27.3','101.7','10.0','2.1','11.7','3.2','27.5','738','104','57','71','9','0.0','0.3','187'
'Thursday','July','14','2016','01:35:00','50.6','0.7','1.5','70.8','27.1','100.0','9.3','2.0','10.9','3.2','27.5','738','104','57','71','9','0.0','0.3','188'
'Thursday','July','14','2016','01:45:00','49.8','0.7','1.5','68.3','26.3','96.8','10.3','1.8','9.9','3.1','27.5','738','104','57','72','9','0.0','0.3','178'
'Thursday','July','14','2016','01:45:00','49.8','0.7','1.5','68.3','26.3','96.8','10.3','1.8','9.9','3.1','27.5','738','104','57','72','9','0.0','0.3','178'
'Thursday','July','14','2016','01:45:00','49.8','0.7','1.5','68.3','26.3','96.8','10.3','1.8','9.9','3.1','27.5','738','104','57','72','9','0.0','0.3','178'
'Thursday','July','14','2016','01:45:00','49.8','0.7','1.5','68.3','26.3','96.8','10.3','1.8','9.9','3.1','27.5','738','104','57','72','9','0.0','0.3','178'
'Thursday','July','14','2016','02:55:00','44.1','0.7','1.7','68.2','44.7','121.8','10.2','2.4','11.6','4.0','27.8','738','73','12','71','9','0.0','0.3','174'
